flood,elevation,slope,aspect,curvature,TPI,TRI,cover_Superficies de Agua,cover_Territorios Agrícolas,cover_Territorios Artificializados
0,1499.66,1.0120088,8.144101,-0.0049743652,0.030165559,0.022782978,0,0,1
0,1601.91,27.70671,308.23447,0.07254028,-5.2237444,0.6694193,0,0,1
0,1547.24,14.165374,286.10336,-0.01751709,-0.8804944,0.31983852,0,0,1
0,1606.63,24.009478,272.576,-0.41000366,0.33735505,0.7657761,0,0,1
0,1526.97,21.064032,186.7117,0.022491455,-9.06523,0.4878424,0,0,1
0,1700.68,23.87098,0.6480074,-0.032409668,4.119539,0.56055546,0,0,0
0,1650.41,4.7759495,218.92128,-0.0025024414,2.636449,0.105919614,0,0,1
0,1532.32,6.8269854,298.7014,-0.007537842,-1.2274913,0.15160272,0,0,1
0,1531.42,6.2011204,246.98524,-0.15744019,-0.62166184,0.20455116,0,0,1
0,1549.08,6.676931,250.01562,0.0099487305,3.2694163,0.14861366,0,0,0
0,1533.33,19.809664,245.38692,-0.007537842,-11.74853,0.45727047,0,0,0
0,1473.58,0.3206026,333.43494,0.0025024414,0.011611602,0.007753531,0,0,1
0,2090.83,28.941786,290.6493,-0.002380371,4.742545,0.6995653,0,1,0
0,1523.19,2.8775537,95.67944,-6.1035156e-05,0.0139199365,0.06358085,0,0,1
0,1576.34,9.932065,80.135475,-0.23754883,-2.4222584,0.36823797,0,0,1
0,1559.86,7.641866,26.576708,0.009979248,-1.5960553,0.17367709,0,0,1
0,1516.55,3.464163,51.71461,6.1035156e-05,-0.14180763,0.07670194,0,0,1
0,1457.62,10.220366,16.9259,-0.015014648,-5.7403646,0.22862804,0,0,1
0,1454.23,0.8720751,279.4623,-0.0025024414,-1.3069769,0.019512625,0,0,1
0,1486.27,3.7191334,90.0,-0.08001709,-0.8910941,0.13040277,0,0,1
0,1710.02,2.1887877,78.67213,-0.049987793,3.776866,0.082192615,0,0,0
0,1536.95,2.5486588,38.150608,0.007446289,-3.5863843,0.056740247,0,0,1
0,1525.52,12.058054,20.55796,-0.05999756,-0.98111105,0.2846273,0,0,0
0,1741.96,12.247348,165.3249,0.30496216,-8.1923485,0.3928006,0,0,0
0,1470.02,0.6411851,116.56505,-0.0,-0.1575368,0.014155947,0,0,1
0,1499.65,7.193126,123.69007,3.0517578e-05,2.2578154,0.15964127,0,1,0
0,1770.55,7.1475887,94.57837,0.005004883,0.45360306,0.15874632,0,0,0
0,1679.6,15.562497,335.0468,-0.005004883,0.92661065,0.35241938,0,0,0
0,1466.7,1.2232106,159.4152,-0.002532959,-0.030806018,0.027193638,0,0,1
0,1655.39,4.60236,216.14874,-0.022521973,2.3748,0.104015194,0,0,0
0,1514.93,2.1805398,336.82553,6.1035156e-05,-6.9465017,0.048162766,0,0,0
0,1589.69,5.9605737,253.30235,-0.040100098,-3.3135095,0.13685119,0,0,1
0,1728.01,8.294979,185.91107,0.020019531,0.43831456,0.18614784,0,0,1
0,1509.47,2.1305046,42.27369,-0.022521973,0.31313872,0.05123592,0,0,1
0,1826.36,20.981297,237.2445,-0.055023193,-4.5390763,0.48757032,0,0,1
0,1563.66,7.3591657,42.644344,-0.02746582,0.28713796,0.16521855,0,0,1
0,2040.53,11.933113,242.52469,0.0050354004,3.6029465,0.2675109,0,0,0
0,1724.66,6.284638,272.60474,3.0517578e-05,-0.415995,0.13930422,0,0,1
0,1484.12,22.562883,21.161386,-0.25750732,-9.312149,0.57799584,0,0,1
0,1538.07,4.751388,74.300224,-0.02255249,0.48400086,0.108190924,0,0,1
0,1440.0,0.9179971,321.34018,0.022521973,-0.16422886,0.028663607,0,0,1
0,1557.97,5.00843,86.7261,-0.057525635,2.7006052,0.12673238,0,0,0
0,1708.0,0.0,-99999.0,0.0,1.1598268,0.0,0,1,0
0,1951.63,27.45443,229.48558,-0.017486572,3.721314,0.65747374,0,0,1
0,1844.0,3.2652478,151.18652,-0.07748413,2.2019267,0.10205611,0,1,0
0,1642.55,2.3302903,47.49219,0.0025634766,5.210152,0.051573515,0,0,1
0,1560.24,15.345506,186.80177,0.039978027,0.14220463,0.3496745,0,0,1
0,1504.9,4.5432143,155.85654,-0.0049743652,-0.31320146,0.10060909,0,0,1
0,1490.93,1.5480831,123.67213,0.0025634766,-0.15976827,0.034334976,0,0,1
0,1691.89,4.1570783,3.9484966,-0.007507324,-5.792206,0.092425756,0,0,1
0,1510.24,14.851495,87.836685,0.02999878,0.4532145,0.33755997,0,0,0
0,1666.53,14.455775,340.16003,0.0050354004,-0.89857775,0.32624152,0,0,0
0,1548.77,8.946207,212.6765,-0.037506104,-0.1579474,0.20223942,0,0,0
0,1498.57,4.149706,91.97659,-0.03503418,0.07219991,0.100626074,0,0,0
0,1522.05,3.6100662,326.30225,-0.062469482,-4.734905,0.1081548,0,0,1
0,1907.11,20.724236,193.76051,0.0024719238,11.0155735,0.4786334,0,0,1
0,1501.14,5.6572237,190.1675,0.050048828,0.4904784,0.13900745,0,0,0
0,1623.93,3.6467657,348.7062,0.0050354004,0.4541074,0.08074375,0,0,1
0,1482.89,0.7310543,78.69007,-0.005004883,-0.35258445,0.016749542,0,0,1
0,1596.26,11.141475,118.840744,-0.0025024414,-2.3016593,0.25200757,0,0,1
0,1742.0,11.776343,354.49805,-0.037506104,0.1570009,0.27471924,0,0,0
0,1471.42,1.0120088,278.1441,0.0050354004,0.04984989,0.0227937,0,0,1
0,1957.8,28.62151,303.0342,0.110076904,0.73330224,0.6979568,0,0,1
0,1492.73,1.632647,15.27126,-0.014984131,-0.04945578,0.04241605,0,0,1
0,1502.37,1.5237838,138.81407,-0.012512207,-0.2226768,0.036090724,0,0,1
0,1519.85,3.3674488,12.277399,-0.0,-0.9470727,0.07456292,0,0,0
0,1814.88,7.7007327,266.8173,-0.012512207,0.5407077,0.17141952,0,0,0
0,1771.57,2.4628341,125.52823,-6.1035156e-05,1.1492242,0.054405194,0,0,1
0,1469.02,5.962314,281.03412,-0.12249756,0.1499815,0.1805038,0,0,0
0,1505.72,5.3781357,259.27652,-0.0050354004,-0.43182504,0.11950125,0,0,1
0,1705.82,5.9633512,291.0243,-0.020050049,-1.414961,0.13520198,0,0,1
0,1867.97,1.7242526,265.23154,0.08743286,-8.264569,0.087693445,0,0,1
0,1528.79,6.629932,288.82504,-0.02746582,2.654776,0.14948264,0,0,1
0,1516.1,3.507177,258.22006,-0.012512207,-0.32389027,0.07861521,0,0,1
0,1449.59,2.4336185,28.055546,0.02746582,-3.096669,0.06588002,0,0,1
0,1601.59,11.613578,99.806404,-0.03250122,2.2657163,0.26273525,0,0,1
0,1716.91,38.003807,225.51743,-0.024993896,0.058295473,0.98868525,0,0,1
0,1573.28,2.128038,227.72948,-0.0024414062,2.6875157,0.04710592,0,0,1
0,1578.0,2.7347085,312.87698,0.06750488,1.1539303,0.08544632,0,0,0
0,1485.3,1.8670332,175.59718,-0.0049743652,-0.48868245,0.041472193,0,0,1
0,1598.89,14.329861,229.76324,-0.019989014,1.529892,0.32374278,0,0,1
0,1530.21,7.200018,117.072624,-0.015014648,0.4367689,0.16060889,0,0,1
0,1821.19,16.108408,249.2094,-0.0025634766,-3.6750433,0.365313,0,0,0
0,1596.18,34.862247,217.85738,-0.14245605,1.3492475,0.89034295,0,0,0
0,1487.99,1.0137392,225.0,0.005004883,-0.34024456,0.022825778,0,0,1
0,1555.37,7.834072,114.700584,0.012512207,0.20261563,0.1747558,0,0,1
0,1570.16,9.926028,21.80512,0.027526855,-1.122955,0.22326995,0,0,1
0,1478.85,1.4743268,29.087597,-3.0517578e-05,-0.253568,0.032858327,0,0,1
0,1692.17,11.195911,297.861,-0.03744507,-0.4380057,0.2542628,0,0,1
0,1620.22,5.825808,239.03918,-0.0050354004,3.4926095,0.12913921,0,0,1
0,1485.92,0.63962185,206.6351,3.0517578e-05,0.31270272,0.014121483,0,0,1
0,1495.95,0.14337903,90.0,0.0025024414,0.2431428,0.0044765035,0,0,1
0,1645.18,17.309319,200.18108,0.020080566,7.09861,0.39463595,0,0,0
0,1710.89,13.731446,199.7294,-0.022460938,-5.9780936,0.30974793,0,0,1
0,2059.69,20.906042,307.01822,-0.13006592,6.796254,0.50346404,0,0,1
0,1654.7,15.945222,55.342392,-0.08255005,-3.6731381,0.36968324,0,0,1
0,1636.63,6.5851297,252.36496,0.09500122,0.8637639,0.18911095,0,0,0
0,1575.08,17.583628,299.8017,0.10748291,2.9073124,0.41958994,0,0,0
0,1598.36,14.780655,27.0511,-0.070007324,-1.6882801,0.3489868,0,0,1
0,1562.51,3.3280134,115.4892,0.0025024414,-0.624301,0.07362291,0,0,1
0,1587.7,4.4513254,174.46597,-3.0517578e-05,-8.282463,0.10097523,0,0,0
0,1786.25,6.1420445,149.26753,0.04751587,7.526091,0.14345445,0,0,1
0,1506.55,2.7161834,108.41164,6.1035156e-05,0.0976876,0.060009796,0,0,1
0,1484.86,2.009856,85.910835,-0.002532959,0.098393574,0.044502255,0,0,0
0,1558.9,5.7180395,272.86502,3.0517578e-05,0.25368446,0.12665714,0,0,0
0,1486.2,11.625073,334.05832,-0.025054932,3.157796,0.26426554,0,0,1
0,1512.97,1.9269454,317.97803,-0.017547607,-1.4187382,0.04797972,0,0,1
0,1613.11,10.182445,16.15935,-0.06253052,-2.3677292,0.23577516,0,0,1
0,1456.35,1.6329538,307.91263,-0.0050354004,0.65448606,0.036340438,0,0,1
0,1501.61,2.0504165,65.20439,0.0024719238,0.0227219,0.04539391,0,0,1
0,1453.47,3.3691514,282.2711,0.014984131,0.52882725,0.07774622,0,0,0
0,1455.27,3.3761084,216.39566,0.03250122,-1.8885776,0.08377402,0,0,0
0,1683.03,31.970123,290.39407,0.07254028,2.1878448,0.7960051,0,0,0
0,1490.74,23.593012,226.15793,0.067474365,-3.2689755,0.5558412,0,0,1
0,1558.18,4.290431,358.11182,-0.0024414062,2.864993,0.0949482,0,0,1
0,1788.0,0.7168592,180.0,-0.012512207,10.159483,0.022382516,0,0,1
0,1514.0,5.2844706,161.07484,-0.052490234,-1.1689969,0.1276642,0,0,1
0,1522.91,36.38561,152.73878,-0.022460938,-3.160079,0.934252,0,0,0
0,1472.11,3.0320196,160.68814,0.0025024414,-0.44241488,0.06737286,0,0,1
0,1501.38,3.3674488,77.7226,0.005004883,-0.66391885,0.07456292,0,0,0
0,1462.16,7.0650587,138.2739,-0.019958496,-0.2850034,0.15784629,0,0,1
0,1526.99,1.7959495,118.61046,-0.0025024414,-0.49774742,0.03978803,0,0,1
0,2016.13,22.829475,226.92412,-0.040008545,1.9992938,0.5341546,0,0,1
0,1503.62,4.289849,360.0,-0.020019531,-1.6871223,0.096972734,0,0,1
0,1527.2,26.05861,127.10661,-0.040039062,-0.8336628,0.6236967,0,0,0
0,1668.18,9.795474,87.507805,-0.124938965,-3.4657407,0.2479082,0,0,1
0,1508.74,1.7242526,355.23154,0.0074768066,1.5958577,0.03924385,0,0,1
0,1469.97,1.1196858,309.80557,-0.0025024414,0.39281133,0.024924116,0,0,0
0,1471.71,12.489079,286.38998,0.11495972,7.460535,0.3069113,0,0,1
0,1769.89,3.7297094,57.522636,0.010040283,2.8964224,0.08342323,0,0,1
0,1473.63,1.632647,105.27126,0.045013428,0.37047297,0.06481796,0,0,0
0,1486.01,0.3206026,243.43495,0.0025024414,1.0533938,0.007753531,0,0,1
0,1591.21,27.102577,14.715739,0.005004883,6.0533266,0.6473904,0,0,0
0,1738.78,3.2652478,61.18652,-0.0024719238,9.3706455,0.072232276,0,0,1
0,1588.79,4.819899,78.03124,-0.0049438477,-0.7231069,0.10675159,0,0,1
0,1827.76,34.85388,147.9076,0.269989,1.2647477,0.9135766,0,0,0
0,1496.72,0.5169475,56.309933,0.007507324,0.10411387,0.0134295095,0,0,1
0,1454.73,7.0184793,282.9201,-0.072509766,-0.27688456,0.17635524,0,0,0
0,1532.0,6.542496,73.53732,-0.14248657,-5.1270294,0.20515834,0,0,1
0,1884.23,47.94057,182.19823,-0.045013428,-14.077432,1.402477,0,0,0
0,1539.47,16.177746,178.51714,0.03744507,0.6466209,0.3709259,0,1,0
0,1652.95,7.906009,113.34243,0.012481689,-3.6748285,0.17613755,0,0,1
0,1505.84,1.9469775,126.01603,0.0024414062,-0.046158977,0.043113258,0,0,1
0,1470.86,30.103422,192.95506,-0.120025635,0.17310953,0.74250937,0,0,1
0,1472.02,0.0,-99999.0,0.0,0.034751125,0.0,0,0,1
0,1538.09,20.47415,159.62318,-0.055023193,2.4613948,0.4758688,0,0,0
0,1592.69,38.419434,104.60409,0.027435303,-6.795104,1.0133941,0,0,1
0,1551.89,7.115807,327.26562,0.06253052,-7.249933,0.17084545,0,0,1
0,1497.27,15.262734,256.21863,-0.0,-0.95859283,0.34527248,0,0,1
0,1466.45,1.8663635,57.54527,0.0049438477,-0.59585476,0.041454546,0,0,1
0,1510.06,7.5807104,295.59552,-0.032440186,1.7385044,0.17200445,0,0,0
0,1493.74,1.1821685,194.03624,-0.0,-0.04780941,0.026102275,0,0,1
0,2027.36,14.260798,320.99423,-0.03253174,-3.7840233,0.32344222,0,0,1
0,1464.29,5.067238,229.57837,-0.005004883,5.3275175,0.11225059,0,0,0
0,1666.38,15.019673,333.43494,-0.010009766,0.9722995,0.33963352,0,0,1
0,1507.35,8.646276,99.460434,-0.03503418,0.30671096,0.19737527,0,0,0
0,1741.79,6.584233,274.97498,0.050048828,-7.372913,0.15271093,0,0,1
0,1633.4,10.837222,319.23425,-0.019927979,0.21021305,0.24345893,0,0,0
0,1511.55,2.4292984,45.0,0.020080566,-1.0991254,0.059354648,0,0,1
0,1520.83,2.0645275,56.323387,-6.1035156e-05,0.6516342,0.048987836,0,0,1
0,1485.7,0.3206026,116.56505,-0.0025024414,-0.016010849,0.007753531,0,0,1
0,1552.62,9.35172,59.928516,-0.010009766,-6.274309,0.20855011,0,0,1
0,1455.53,5.199244,249.07286,0.0025634766,-0.67961675,0.115143694,0,0,1
0,1545.24,6.821039,26.028982,0.010009766,1.4695795,0.15163337,0,0,1
0,1844.0,18.530869,157.64256,-0.11248779,-0.61790425,0.45402673,0,0,1
0,1472.38,3.9843872,68.944466,-0.0,2.1595929,0.08810484,0,0,1
0,1493.9,1.4102402,66.00867,0.012542725,-0.12735863,0.03376797,0,0,1
0,1475.04,2.084553,254.0876,-0.0049438477,0.13135722,0.04646869,0,0,1
0,1448.75,1.7303412,245.53209,0.009979248,-2.7254214,0.039492153,0,0,1
0,1757.38,12.665121,200.8593,3.0517578e-05,-7.3202057,0.28481272,0,1,0
0,1500.21,3.1509285,87.394554,-0.0025024414,-0.6799277,0.069704734,0,0,0
0,1492.23,0.6411851,26.565052,-0.0,0.06411821,0.014155947,0,1,0
0,1530.75,6.2909565,183.90482,0.012512207,-10.036398,0.14034069,0,0,1
0,1690.8,25.120699,291.9136,0.020019531,-5.40585,0.5934227,0,0,0
0,1490.42,0.8584632,180.0,3.0517578e-05,0.10569638,0.018953633,0,0,0
0,1724.16,8.02501,232.92671,-0.047454834,2.4014018,0.18398227,0,0,0
0,1579.36,4.045183,8.137095,-0.0,1.5421927,0.08945364,0,0,1
0,1823.97,0.7168592,216.8699,-0.007507324,0.73932594,0.018457096,0,0,1
0,1523.13,1.8817275,261.23764,0.0025024414,-0.0012327468,0.04167796,0,0,1
0,1726.83,15.243199,236.60358,-0.012573242,0.3203635,0.3448837,0,0,1
0,1788.05,32.12586,240.67926,0.040039062,-3.473124,0.7951933,0,1,0
0,1642.41,12.451353,329.37305,0.027526855,2.1940165,0.28046098,0,0,0
0,1501.32,35.610405,264.18933,-0.03503418,-3.7781427,0.90652084,0,0,0
0,1765.4,6.7146525,3.656007,0.06500244,-7.464703,0.16863404,0,0,1
0,1517.35,4.6485147,45.0,-0.005004883,0.57083917,0.102947764,0,0,0
0,1836.0,8.293277,210.95758,-0.019989014,3.7169895,0.19056946,0,1,0
0,1635.8,15.10589,15.582364,0.022521973,-1.6680019,0.36198443,0,0,1
0,1774.95,15.163973,217.50604,-0.18005371,1.8785954,0.40180677,0,0,1
0,1578.89,28.381536,275.84198,0.01751709,0.33726934,0.68367934,0,0,0
0,1589.7,1.0137392,261.8699,-0.1550293,-0.8626321,0.14159402,0,0,0
0,1572.37,15.513164,268.96686,-0.007507324,2.2906046,0.35117522,0,0,1
0,1479.32,1.9939781,338.99133,-0.005065918,0.29638013,0.044271052,0,0,1
0,1548.0,5.5835967,355.5958,-0.005004883,-1.4788318,0.124064475,0,0,0
0,1475.33,7.436286,233.56683,0.03744507,-1.0947161,0.17176844,0,0,1
0,1701.35,17.362339,1.8290386,0.022491455,-2.9523067,0.39630628,0,0,0
0,1528.02,10.2035675,180.0,0.13000488,4.0565495,0.28085193,0,0,0
0,1452.23,6.9140396,104.32302,0.03744507,3.1195378,0.16265006,0,0,1
0,1590.89,34.543945,209.35706,-0.58251953,0.7720597,1.0405606,0,0,0
0,1549.41,5.0859075,51.837257,-0.009979248,-7.786185,0.11433649,0,0,0
0,1674.01,26.122496,190.27774,-0.17999268,-7.8795843,0.64644605,0,0,1
0,1538.4,10.981558,128.19823,-0.0074768066,-0.82227135,0.24555284,0,0,1
0,1485.0,0.7310543,11.309933,-0.005004883,0.18022628,0.016749542,0,0,0
0,1505.36,3.3184755,172.56079,-0.005004883,-0.61223644,0.07348004,0,0,1
0,1454.73,22.444948,273.12112,-0.3800354,-5.1040416,0.7121348,0,0,1
0,1649.13,12.652381,82.32043,-0.017486572,0.89872414,0.28509662,0,0,1
0,1558.52,4.8872266,37.896507,-0.034973145,1.136136,0.11294514,0,0,1
0,1496.32,3.4452434,94.739525,0.12496948,-4.756373,0.13591409,0,0,1
0,1509.83,0.58902836,103.9125,0.007446289,-0.14636955,0.01607977,0,0,1
0,1552.56,8.978232,94.53112,-0.0099487305,-1.8130068,0.20009774,0,0,1
0,1460.23,2.009856,355.91083,0.0024719238,-0.64215845,0.044502255,0,0,1
0,1686.46,5.1917505,277.9151,-0.002532959,-2.3107185,0.114975885,0,0,1
0,1533.81,2.6126032,9.430823,0.057556152,-0.5574327,0.09047501,0,0,0
0,1487.57,0.63883996,333.50507,-6.1035156e-05,-0.5734405,0.014104272,0,0,1
0,1484.03,0.45339578,71.56505,0.005004883,-0.3896539,0.010965149,0,0,1
0,1479.95,2.0344872,320.71753,-6.1035156e-05,-1.0418113,0.045156445,0,0,1
0,1977.82,8.553614,344.57358,-0.005065918,-3.1518106,0.19077966,0,0,1
0,1474.33,10.8251095,281.31174,-0.030059814,-0.21157625,0.24372777,0,0,1
0,1448.74,1.4190927,45.0,-0.005004883,-1.2968384,0.031653658,0,0,1
0,1581.16,8.249771,90.0,-0.009979248,-1.2788154,0.1838321,0,0,1
0,1510.1,1.2806467,63.39997,-3.0517578e-05,0.099623345,0.028277397,0,0,1
0,1845.01,26.106665,227.27386,-0.0074768066,-3.1143112,0.62426734,0,0,1
0,1507.43,0.51452315,303.63608,-0.0024414062,-0.19040754,0.011781904,0,0,0
0,1585.91,1.2232106,200.5848,0.03250122,-5.3767667,0.04668378,0,0,0
0,1468.38,2.3688312,295.05264,-0.005004883,0.09558547,0.05251731,0,0,1
0,1599.14,11.7310505,2.0718555,0.010009766,4.895614,0.26285613,0,0,1
0,1832.81,8.394851,268.06836,-0.0024414062,-0.12762699,0.18669584,0,0,1
0,1751.09,4.341449,252.76689,0.009979248,-2.617504,0.09654592,0,0,0
0,1492.81,1.6754938,109.94736,-0.022460938,-0.03322013,0.042161822,0,0,1
0,1470.31,0.31903967,333.29453,0.002532959,-3.5677018,0.007722141,0,0,1
0,1500.67,0.7720746,111.80141,0.022521973,0.12257829,0.028663607,0,0,1
0,1493.82,1.9257767,48.01665,0.0024414062,-0.0047826977,0.042645924,0,0,1
0,1856.92,44.912083,238.22348,0.057556152,8.726342,1.2637508,0,1,0
0,1479.25,0.7720746,21.801409,-0.0025024414,-0.49162692,0.017337423,0,0,0
0,1496.44,2.1472363,53.13943,-0.0025634766,-2.1643636,0.047534563,0,0,1
0,1571.44,7.494231,14.303813,0.0049438477,-5.526078,0.16645788,0,0,1
0,1678.0,0.0,-99999.0,0.0,1.5225914,0.0,0,0,1
0,1675.81,29.000519,355.3422,-0.08242798,1.8222184,0.70888203,0,0,1
0,1548.72,15.562381,11.9206705,-0.015014648,0.83968556,0.35804808,0,0,1
0,1496.65,2.6732361,15.544157,0.0025024414,0.39542884,0.059144296,0,0,1
0,1596.77,8.726738,96.55279,0.045013428,1.798248,0.20149611,0,0,1
0,1589.09,6.9098763,291.80408,0.0024414062,-0.5561048,0.15332419,0,0,1
0,1528.0,17.42988,162.86493,-0.117492676,-2.9831002,0.41457912,0,0,0
0,1489.8,21.062874,119.561295,0.08004761,1.264075,0.49367902,0,0,0
0,1475.95,10.947359,284.2204,-0.04006958,-0.97232723,0.24925303,0,0,0
0,1673.81,3.008118,182.72948,0.020019531,-6.691157,0.06898582,0,0,1
0,1722.16,4.299351,176.18283,-0.005004883,1.306502,0.09530523,0,0,1
0,1500.25,46.88461,88.12188,-0.19250488,3.385768,1.3805127,0,1,0
0,1496.51,2.0251153,8.137095,3.0517578e-05,0.018708687,0.044726837,0,0,1
0,1649.3,1.4406408,174.28941,-0.07244873,-8.080562,0.07222214,0,0,1
0,1654.61,19.977682,265.66217,-0.014984131,-1.1505126,0.46080917,0,0,0
0,1497.79,9.713992,263.29434,0.050048828,-2.8464818,0.22398461,0,0,1
0,1671.24,20.200882,207.95508,-0.0025024414,1.1273537,0.46547255,0,1,0
0,1572.96,33.5121,235.76945,0.029968262,1.9876268,0.83948153,0,1,0
0,1473.4,4.6540704,259.39352,-0.0049743652,-1.4188763,0.10316591,0,0,1
0,1488.46,9.971453,209.8448,-6.1035156e-05,-0.9626523,0.22243324,0,1,0
0,1453.58,0.58945113,284.07745,0.0024719238,0.8031575,0.013393178,0,0,1
0,1731.91,7.9699755,268.97586,-0.017486572,-4.0229087,0.17779882,0,0,0
0,1490.21,1.8615274,90.0,-0.002532959,-0.015427073,0.041235816,0,0,0
0,1476.87,4.3013186,111.4431,0.0024719238,-0.6377279,0.09518979,0,0,1
0,1804.74,13.162057,208.75249,0.0025024414,-0.1554252,0.2960187,0,0,0
0,1955.82,18.60383,278.9764,-0.005065918,14.932822,0.42618418,0,0,1
0,1570.65,8.808239,79.77892,0.005065918,-0.29728281,0.19605719,0,0,1
0,1941.46,22.656664,240.98201,0.18743896,18.768991,0.5563589,0,1,0
0,1670.58,15.663466,273.06326,0.079956055,2.4231966,0.36358097,0,0,1
0,1565.66,7.9059167,346.4646,0.122528076,-0.1474465,0.20849386,0,0,1
0,1708.01,9.541645,120.373245,-0.019989014,-3.9535444,0.21355574,0,0,1
0,1591.18,4.6033845,126.166275,-0.0024719238,-3.8006406,0.10189552,0,0,1
0,1545.58,6.0965295,290.55795,0.012451172,-2.4134092,0.1360219,0,0,1
0,1478.0,0.43012992,270.0,-0.007507324,-0.49313343,0.0134295095,0,0,1
0,1503.88,35.804764,334.76843,-0.0,-0.72448146,0.9124535,0,0,0
0,1456.74,8.767463,250.10213,-0.012512207,2.4719403,0.1955192,0,0,1
0,1488.43,5.128454,282.86902,0.0025634766,0.7451909,0.11356872,0,0,1
0,1461.07,2.5001218,113.60874,0.0024414062,0.7570783,0.055318356,0,0,1
0,1609.7,2.009856,85.910835,0.03744507,-0.34084702,0.055653114,0,0,1
0,1689.23,10.836228,156.11171,0.0074768066,3.428128,0.24305,0,0,1
0,1807.5,27.936434,268.1103,0.22747803,-0.21750629,0.7140874,0,0,0
0,1516.0,5.486706,128.65413,0.13500977,0.8021723,0.17182818,0,0,1
0,1489.72,1.3216577,40.601295,-0.007507324,-0.12069972,0.030029297,0,0,1
0,1564.657,16.626987,315.87363,0.01638794,1.2797108,0.4009378,0,0,0
0,1470.82,2.3082871,240.27126,-0.02508545,-2.8284783,0.05588533,0,0,1
0,1717.1,6.2579656,313.1393,-0.040008545,-2.1111586,0.1457411,0,0,1
0,1470.42,0.83358043,30.922537,-0.019958496,-0.26133293,0.028943691,0,0,0
0,1464.05,8.257068,47.787098,0.08004761,1.1680161,0.1970816,0,0,0
0,1507.23,25.087492,3.0640213,-0.012542725,-3.038771,0.592335,0,0,1
0,1541.99,9.365472,255.96118,-0.16003418,1.2051055,0.26293328,0,0,0
0,1693.11,1.1558043,150.25511,-0.0025024414,-1.2459179,0.025715554,0,0,1
0,1613.99,5.1998634,217.17732,0.01751709,-8.097757,0.11671204,0,0,1
0,1503.14,1.1558043,82.874985,0.007507324,-0.78250605,0.026483351,0,0,0
0,1459.95,26.080818,233.30656,-0.27505493,-3.7291708,0.6664748,0,0,1
0,1609.76,25.143564,338.76724,0.12249756,9.127326,0.60936487,0,0,1
0,1492.43,19.462528,309.54773,-0.1774292,0.42758092,0.4758524,0,0,1
0,1725.86,18.735075,305.0972,0.12246704,5.6127477,0.44323194,0,0,1
0,1466.23,1.224847,249.44395,0.0025024414,0.16384366,0.027229507,0,0,1
0,1524.57,2.3696744,114.996475,-0.005065918,0.14034271,0.05254057,0,0,1
0,1534.36,2.591466,96.348724,-0.0,1.1621021,0.05725048,0,0,0
0,1999.48,38.139977,294.84995,0.1324768,-1.0792865,1.0044789,0,0,0
0,1472.87,0.9067348,108.43495,-0.0,0.102164246,0.020019531,0,0,1
0,1515.26,38.66798,235.56451,-0.27249146,-5.997601,1.0506406,0,0,0
0,1535.1,21.70064,136.7805,-0.02255249,-1.0116969,0.5196594,0,0,1
0,1633.84,7.453078,243.91315,0.05496216,-3.6182165,0.1735462,0,0,0
0,1613.47,7.165635,252.64265,-0.022491455,1.2684994,0.16154951,0,0,1
0,1526.52,8.447027,53.902508,-0.2574768,-13.670253,0.37597513,0,0,0
0,1701.84,6.989393,159.71104,0.0574646,1.855731,0.16375066,0,0,1
0,1595.24,9.100235,87.32457,0.02746582,2.472253,0.20469561,0,0,0
0,1476.7,2.1887877,258.67212,0.029968262,1.3925045,0.06351552,0,0,0
0,1496.05,0.3206026,26.565052,0.007507324,0.09348583,0.010009766,0,0,1
0,1523.99,0.5734982,180.0,-0.020019531,-3.2707043,0.02368743,0,0,0
0,1543.11,4.3419642,17.255112,-0.030029297,1.7124951,0.100626074,0,0,1
0,1816.13,9.742975,16.0545,0.012481689,-2.364223,0.23268378,0,0,0
0,1529.556,17.710884,249.0242,-0.0039367676,-7.5321875,0.41103497,0,0,1
0,1877.49,25.167458,261.7399,-0.07247925,-7.2952294,0.6018731,0,0,1
0,1549.81,8.206646,25.681229,-0.017425537,2.2641068,0.18375766,0,0,1
0,1996.78,26.871374,294.79468,0.047546387,13.948857,0.6432148,0,1,0
0,1595.09,9.3005085,328.73593,0.0099487305,-0.034368727,0.2075329,0,0,1
0,1472.92,1.3499787,121.98179,0.0025634766,0.2589625,0.02998053,0,0,0
0,1862.27,19.0632,342.7492,0.072509766,6.033356,0.44599608,0,0,1
0,1478.53,1.4320966,216.91187,0.0050354004,0.0401874,0.032250274,0,0,1
0,1491.13,6.37937,296.55804,-0.014984131,-0.0875256,0.14212637,0,0,1
0,1585.95,4.868085,86.63113,-0.030029297,3.6784134,0.11138949,0,0,1
0,1574.73,10.526828,252.7762,0.012481689,4.295595,0.23583426,0,0,1
0,1969.08,13.610229,286.18942,0.019927979,0.7455607,0.30758494,0,1,0
0,1537.75,8.771066,40.403393,-0.022491455,-4.762602,0.19773398,0,0,0
0,1767.95,37.950474,77.03395,-0.3600464,-2.8159778,1.0562267,0,0,1
0,1467.19,9.316677,352.12012,-0.18005371,-1.465907,0.30576888,0,0,1
0,1735.59,13.642536,18.6172,0.017456055,-3.0275207,0.30741328,0,0,1
0,1564.47,2.0850325,15.9585905,-0.020050049,0.5043682,0.050219465,0,0,1
0,1755.76,11.651792,120.60312,0.012512207,2.6717334,0.2610903,0,0,1
