,_id,,location,date,type,subregion,town,county,site,fatalities,losses,source,add,uncertainty,created_at,updated_at,__v,triggering_description,triggering
3498,5f5652af6f9d0415f2ff523a,3115,"[-75.635271, 6.0914795]",1983-04-26 00:00:00,Landslide,Valle de Aburrá,Caldas,,La Tablaza,1,0,Ingeominas,Se desconoce la causa,High,,,,Otra causa,Unknown
5044,5f5652b86f9d0415f2ff5abd,5082,"[-75.5844334, 6.2915088]",1992-05-29 00:00:00,Flood,Valle de Aburrá,Medellín,Kenedy,Calle 89 a con Cra 78 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Por quebrada La Quintana,Unknown
4621,5f5652b86f9d0415f2ff5abb,5080,"[-75.60407719999999, 6.235881]",1992-05-27 00:00:00,Flood,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,Calle 69 con Cra 65,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Lluvias - Por desbordamiento de la quebrada La Iguaná,Rainfall
4784,5f5652b86f9d0415f2ff5aba,5079,"[-75.612807, 6.264529]",1992-05-27 00:00:00,Flood,Valle de Aburrá,Medellín,Juan Xiii - La Quiebra,Calle 49 Aa con Cra 102 C,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3502,5f5652af6f9d0415f2ff5281,3184,"[-75.505078, 6.357621]",1984-08-04 00:00:00,Flood,Valle de Aburrá,Copacabana,,Se inundo un hospital,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),High,,,,Desconocida,Unknown
3503,5f5652af6f9d0415f2ff5282,3185,"[-75.5545989, 6.304237499999999]",1984-01-19 00:00:00,Landslide,Valle de Aburrá,Medellín,La Frontera,Cll 111 # 50 - 34.,0,0,Bomberos Medellín,Se derrumbó el volado de dicha residencia.(DI6Author : RS)(DI6Date : 2003/01/14),Mid,,,,Desconocida,Unknown
5180,5f5652b86f9d0415f2ff5b06,5142,"[-75.5458657, 6.2923651]",1992-05-18 00:00:00,Flood,Valle de Aburrá,Medellín,Granizal,Carrera 33D X Calle 102,0,5,Simpad,- el nivel de riesgo es medio. - la inundación fue en la vivienda demarcada con el nro. 33d-5 alcanzando una altura hasta de 1 m.(di6author : am)(di6date : 05/02/03),Mid,,,,Error humano - Ruptura de tubería por posible aumento de presión,Anthropic
3505,5f5652af6f9d0415f2ff5298,3207,"[-75.56697, 6.2600237]",1984-07-14 00:00:00,Landslide,Valle de Aburrá,Medellín,Jesús Nazareno,Cll 58 con Cr 53.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 2003/01/14),Mid,,,,Desconocida,Unknown
5129,5f5652b86f9d0415f2ff5ac1,5086,"[-75.5618762, 6.2902308]",1992-05-15 00:00:00,Flood,Valle de Aburrá,Medellín,La Rosa,Calle 98 con Cra 49.,0,0,Bomberos Medellín,Se inundó la escuela arzobispo garcía.(DI6Author : RS)(DI6Date : 17/02/03),Mid,,,,Desconocida,Unknown
4660,5f5652b86f9d0415f2ff5ac0,5085,"[-75.5553267, 6.2855262]",1992-05-14 00:00:00,Flood,Valle de Aburrá,Medellín,Berlín,Calle 92 con Cra 46,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4711,5f5652b86f9d0415f2ff5abf,5084,"[-75.5589653, 6.274649999999999]",1992-05-14 00:00:00,Flood,Valle de Aburrá,Medellín,Brasilia,Calle 83 con Cra 50 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Por desbordamiento de quebrada La Maquinita,Rainfall
4659,5f5652b86f9d0415f2ff5ab4,5075,"[-75.5826144, 6.305993600000001]",1992-04-17 00:00:00,Flood,Valle de Aburrá,Medellín,Progreso,Calle 80 con Cra 65,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4744,5f5652b86f9d0415f2ff5ab6,5077,"[-75.5727914, 6.2911827]",1992-04-17 00:00:00,Flood,Valle de Aburrá,Medellín,Castilla,Calle 94 y 95 con Cra 72,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3511,5f5652b26f9d0415f2ff52eb,3288,"[-75.5644231, 6.318405299999999]",1984-05-09 00:00:00,Flood,Valle de Aburrá,Bello,La Cabaña,B. la Cabaña y Zonas Aledañas (Toda la Vía Publica de sector,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),Mid,,,,Desconocida,Unknown
3512,5f5652b26f9d0415f2ff5304,3313,"[-75.5785588, 6.3018313]",1984-10-16 00:00:00,Landslide,Valle de Aburrá,Medellín,Doce de Octubre Nº2,Calle 101 Aa con Cra. 81,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),Mid,,,,Desconocida,Unknown
3513,5f5652b26f9d0415f2ff530b,3320,"[-75.5429546, 6.2406362]",1984-08-04 00:00:00,Landslide,Valle de Aburrá,Medellín,La Libertad,Calle 52 con Cra. 22,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),Mid,,,,Desconocida,Unknown
4941,5f5652b86f9d0415f2ff5ab5,5076,"[-75.5727914, 6.2911827]",1992-04-17 00:00:00,Flood,Valle de Aburrá,Medellín,Castilla,Calle 95 con Cra 71 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4969,5f5652b86f9d0415f2ff5ab3,5074,"[-75.5727914, 6.2911827]",1992-04-17 00:00:00,Flood,Valle de Aburrá,Medellín,Castilla,Calle 95 con Cra 70,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5087,5f5652b86f9d0415f2ff5ab8,5078,"[-75.56581530000001, 6.2476376]",1992-04-17 00:00:00,Flood,Valle de Aburrá,Medellín,,Cra 80 frente a Campos de Paz; el Rodeo.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),High,,,,Desconocida,Unknown
3517,5f5652b26f9d0415f2ff534e,3387,"[-75.5807954, 6.2959287]",1984-12-11 00:00:00,Landslide,Valle de Aburrá,Medellín,San Martín de Porres,Calle 96 B con Cra 76.,0,0,Bomberos Medellín,Hay cuatro viviendas en peligro de caerse.(DI6Author : RS)(DI6Date : 06/02/03),Mid,,,,Desconocida,Unknown
3518,5f5652b26f9d0415f2ff5356,3395,"[-75.505078, 6.357621]",1984-09-07 00:00:00,Flood,Valle de Aburrá,Copacabana,,,0,0,Bomberos Medellín,Se atendieron varias inundaciones en residencias y via publica; resultando afectadas unas 20 viviendas(DI6Author : RS)(DI6Date : 16/01/03),High,,,,Desconocida,Unknown
3519,5f5652b26f9d0415f2ff5390,3453,"[-75.62735540000001, 6.244272]",1984-11-02 00:00:00,Landslide,Valle de Aburrá,Medellín,El Corazón,Barrio el Corazón,0,0,Ingeominas,Se desconoce la causa,Mid,,,,Desconocida,Unknown
3520,5f5652b26f9d0415f2ff53a0,3466,"[-75.55168789999999, 6.248624]",1984-05-23 00:00:00,Landslide,Valle de Aburrá,Medellín,Enciso,Calle 59 con Cra. 30,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3521,5f5652b26f9d0415f2ff53a4,3470,"[-75.5356764, 6.233980799999999]",1984-01-04 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Estancias,Calle 52 con Cra. 11,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3522,5f5652b26f9d0415f2ff53a5,3471,"[-75.55958869999999, 6.336728799999999]",1985-05-08 00:00:00,Flood,Valle de Aburrá,Bello,,Calle 47A con la 54A y Zonas Aledañas,0,0,Bomberos Medellín,(di6author : rs)(di6date : 19/01/03),High,,,,Desconocida,Unknown
3523,5f5652b26f9d0415f2ff53ac,3478,"[-75.5400433, 6.2392645]",1984-08-04 00:00:00,Landslide,Valle de Aburrá,Medellín,San Antonio,Calle 51 con Cra. 11. Caicedo - San Antonio,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3524,5f5652b26f9d0415f2ff53b4,3486,"[-75.5465935, 6.3033664]",1985-08-22 00:00:00,Landslide,Valle de Aburrá,Medellín,Popular,Limitas con barrio Santo Domingo.,0,0,Boimberos Medellín,(di6author : r.s.)(di6date : 2003/01/21),Mid,,,,Lluvias - El invierno,Rainfall
4859,5f5652b86f9d0415f2ff5aae,5069,"[-75.5938919, 6.2304357]",1992-04-14 00:00:00,Flood,Valle de Aburrá,Medellín,Granada,Calle 28 con Cra 76,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3526,5f5652b26f9d0415f2ff53bf,3497,"[-75.61679629999999, 6.1703053]",1985-03-10 00:00:00,Flood,Valle de Aburrá,Itaguí,San Isidro,Calle 35 y 36 con Cra. 44,0,0,Bomberos Medellín,(di6author : rs)(di6date : 19/01/03),Mid,,,,Desconocida,Unknown
5175,5f5652b86f9d0415f2ff5ab1,5072,"[-75.596802, 6.2834575]",1992-04-14 00:00:00,Flood,Valle de Aburrá,Medellín,Palenque,Calle 76 D con Cra 88; Palenque Nº 2,0,0,Bomberos Medellín,Se inundaron varias vías(DI6Author : RS)(DI6Date : 17/02/03),Mid,,,,Otra causa - Por desbordamiento de quebrada La Iguaná,Rainfall
3528,5f5652b26f9d0415f2ff53ca,3508,"[-75.5400433, 6.2521717]",1985-05-11 00:00:00,Landslide,Valle de Aburrá,Medellín,Llanaditas,Calle 59B Nº 17 - 06,0,0,Bomberos Medellín,Se les advirtió el peligro que corren las personas que habitan allí a causa de un banqueo situado mas arriba de dicha residencia.(DI6Author : RS)(DI6Date : 19/01/03),Mid,,,,Desconocida,Unknown
5041,5f5652b86f9d0415f2ff5aab,5067,"[-75.5844334, 6.226947099999999]",1992-04-01 00:00:00,Flood,Valle de Aburrá,Medellín,Trinidad,Calle 29 Aa con Cra 54 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3530,5f5652af6f9d0415f2ff50cf,2768,"[-75.5795886, 6.2915274]",1981-09-20 00:00:00,Landslide,Valle de Aburrá,Medellín,La Esperanza Nº2,Calle 102 con Cra. 28,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3531,5f5652af6f9d0415f2ff50d6,2775,"[-75.55168789999999, 6.277029199999999]",1981-10-30 00:00:00,Landslide,Valle de Aburrá,Medellín,Santa Inés,Calle 81 con Cra. 37,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
4577,5f5652b86f9d0415f2ff5aa8,5065,"[-75.5793401, 6.286844700000001]",1992-03-30 00:00:00,Flood,Valle de Aburrá,Medellín,Alfonso López,Calle 85 con Cra 71 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5039,5f5652b86f9d0415f2ff5aa7,5064,"[-75.5793401, 6.293304]",1992-03-30 00:00:00,Flood,Valle de Aburrá,Medellín,La Esperanza,Calle 95 con Cra 75 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5042,5f5652b86f9d0415f2ff5aa9,5066,"[-75.5960745, 6.2918346]",1992-03-30 00:00:00,Flood,Valle de Aburrá,Medellín,Aures Nº1,Calle 78 B con Cra 91 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5040,5f5652b86f9d0415f2ff5aa3,5063,"[-75.5960745, 6.2272696]",1992-03-25 00:00:00,Flood,Valle de Aburrá,Medellín,San Bernardo,Calle 24 con Cra 70,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Por quebrada desbordada,Rainfall
3536,5f5652af6f9d0415f2ff511c,2840,"[-75.56151229999999, 6.3222006]",1982-11-27 00:00:00,Flood,Valle de Aburrá,Bello,San José Obrero,Cll 79 Cr 41.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 2002/23/12),Mid,,,,Desconocida,Unknown
3537,5f5652af6f9d0415f2ff512d,2857,"[-75.5658746, 6.3402457]",1982-04-07 00:00:00,Flood,Valle de Aburrá,Bello,Cumbre,,0,0,Bomberos Medellín,3 tugurios afectados por una quebrada que se desbordó(DI6Author : RS)(DI6Date : 5/02/03),Mid,,,,Otra causa - Quebrada se desbordó,Rainfall
4708,5f5652b56f9d0415f2ff5a69,5036,"[-75.5400433, 6.234102399999999]",1992-02-20 00:00:00,Flood,Valle de Aburrá,Medellín,Villa Tina,Calle 56 Nº 14B - 147,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
4623,5f5652b86f9d0415f2ff5b08,5144,"[-75.5465935, 6.3033664]",1992-02-17 00:00:00,Flood,Valle de Aburrá,Medellín,Popular,Carrera 43 X Calle 107E,0,4,Simpad,(*) de materiales de desecho; en momentos de alta precipitación. - el nivel de riesgo es medio. - represamiento y desbordamiento ocasiona la inundación de la vivienda con la dirección calle 107e no. 42c-70. - la recurrencia del evento se da en épo l.(di6author : am)(di6date : 05/02/03),Mid,,,,Error humano - Taponamiento de la estructura hidraúlica; por acumulación,Anthropic
3540,5f5652af6f9d0415f2ff5176,2921,"[-75.6018947, 6.268745399999999]",1982-03-04 00:00:00,Landslide,Valle de Aburrá,Medellín,El Pesebre,,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3541,5f5652af6f9d0415f2ff519b,2957,"[-75.6215362, 6.2518578]",1982-01-31 00:00:00,Landslide,Valle de Aburrá,Medellín,Veinte de Julio,,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
4576,5f5652b56f9d0415f2ff5a73,5041,"[-75.5618762, 6.2902308]",1992-02-15 00:00:00,Flood,Valle de Aburrá,Medellín,La Rosa,Cra. 52 Nº 99 - 35 - 153,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
4902,5f5652b56f9d0415f2ff5a6d,5038,"[-75.5844334, 6.250181299999999]",1992-02-15 00:00:00,Flood,Valle de Aburrá,Medellín,Naranjal,Plaza de Toros la Macarena,0,0,Bomberos Medellín,Se colaboró en el rescate de varias personas las cuales se encontraban en un espectaculo impedidas para salir debido a la inundación(DI6Author : RS)(DI6Date : 28/01/03),Mid,,,,Desconocida,Unknown
3544,5f5652af6f9d0415f2ff51ae,2976,"[-75.5444102, 6.2845743]",1983-06-01 00:00:00,Landslide,Valle de Aburrá,Medellín,El Compromiso,Cll 99 con Cr 35,0,0,Bomberos Medellín,Por quedar a un niivel mas bajo de la carretera y por causas de filtración de aguas y a la vez a paso de vehiculos pesados; sediendo la banca desmorronando parte de la carretera(DI6Author : RS)(DI6Date : 2003/14/01),Mid,,,,Error humano - Mal mantenimiento de La Banca,Anthropic
3545,5f5652af6f9d0415f2ff51df,3024,"[-75.55168789999999, 6.2912368]",1983-04-18 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa del Socorro,Calle 103 a con la Cra 48.,0,6,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
3546,5f5652af6f9d0415f2ff51e6,3031,"[-75.5400433, 6.234102399999999]",1983-12-12 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Tina,Calle 53 con Cra. 11,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),Mid,,,,Desconocida,Unknown
4965,5f5652b56f9d0415f2ff5a74,5042,"[-75.5465935, 6.3033664]",1992-02-15 00:00:00,Flood,Valle de Aburrá,Medellín,Popular,Cra. 43 Nº 107E - 3,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Error humano - Por taponamiento; represamiento y desborde de una quebrada,Anthropic
4966,5f5652b56f9d0415f2ff5a7c,5044,"[-75.5793401, 6.293304]",1992-02-15 00:00:00,Flood,Valle de Aburrá,Medellín,La Esperanza,Calle 99 con Cra. 75 y Calle 94 con Cra. 72,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
4619,5f5652b56f9d0415f2ff5a71,5039,"[-75.56748, 6.28306]",1992-02-12 00:00:00,Flood,Valle de Aburrá,Medellín,Aranjuez,Calle 86A con Cra. 51 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
4741,5f5652b56f9d0415f2ff5a72,5040,"[-75.6018947, 6.2816621]",1992-02-12 00:00:00,Flood,Valle de Aburrá,Medellín,Cucaracho,Calle 64 con Cra. 94 C,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
3551,5f5652af6f9d0415f2ff5208,3065,"[-75.55168789999999, 6.2912368]",1983-04-18 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa del Socorro,Calle 106 con Cra 49 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 05/02/03),Mid,,,,Desconocida,Unknown
3552,5f5652af6f9d0415f2ff521c,3085,"[-75.5706084, 6.352515299999999]",1983-10-13 00:00:00,Flood,Valle de Aburrá,Bello,San Gabriel,Cra 63 con Cll 72,0,0,Bomberos Medellín,(di6author : rs)(di6date : 05/02/03),Mid,,,,Desconocida,Unknown
4856,5f5652b56f9d0415f2ff5a76,5043,"[-75.581523, 6.2423547]",1992-02-12 00:00:00,Flood,Valle de Aburrá,Medellín,Los Conquistadores,Cra. 66B Nº 38 - 42,0,0,Bomberos Medellín,Nota: también se retiró un árbol de la vía pública(DI6Author : RS)(DI6Date : 28/01/03),Mid,,,,Desconocida,Unknown
3554,5f5652af6f9d0415f2ff5245,3126,"[-75.6105488, 6.1544797]",1983-05-12 00:00:00,Flood,Valle de Aburrá,Sabaneta,Restrepo Naranjo,Ciudadela Sierra Morena y Restepo Naranjo,0,120,Cruz Roja Sabaneta,Debido a una fuerte temporada de invierno; se presentó un desbordamiento de la quebrada la honda inundando la empresa ponqpue ramo y varias viviendas de restrepo naranjo; a ese sitio acudió la cruz roja; y la administración municipal; se entrgaron vi zadas y se ralberagron en sitios acondicionados por la alcadía de sabaneta. nota: tomado directamente de la base de datos de desinventar de sabaneta realizado por el funcionario de planeación rene bolivar.,Mid,,,,Lluvias - Inundación de viviendas y empresas,Rainfall
5171,5f5652b56f9d0415f2ff5a4f,5017,"[-75.61353439999999, 6.2303343]",1992-02-12 00:00:00,Flood,Valle de Aburrá,Medellín,Las Violetas,Cra. 89D con Calle 31 (Con Nº 31 - 4) y Cra. 88 con Cll 31B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
3556,5f5652af6f9d0415f2ff5258,3145,"[-75.56581530000001, 6.2476376]",1983-10-31 00:00:00,Landslide,Valle de Aburrá,Medellín,,Vía San Diego - Hotel Intercontinental,0,0,Ingeominas,Se desconoce la causa,High,,,,Otra causa,Unknown
3557,5f5652af6f9d0415f2ff5265,3156,"[-75.5487769, 6.2976141]",1983-09-26 00:00:00,Landslide,Valle de Aburrá,Medellín,La Isla,Calle 112 con Cra. 47,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3558,5f5652af6f9d0415f2ff5271,3168,"[-75.5873438, 6.301926600000001]",1983-09-22 00:00:00,Landslide,Valle de Aburrá,Medellín,Picachito,,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
4968,5f5652b86f9d0415f2ff5ab0,5071,"[-75.5611485, 6.2856893]",1992-01-29 00:00:00,Flood,Valle de Aburrá,Medellín,San Isidro,Calle 96 con Cra 51,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3560,5f5652af6f9d0415f2ff528b,3194,"[-75.56697, 6.2781026]",1984-01-17 00:00:00,Landslide,Valle de Aburrá,Medellín,Moravia,Cll 78 con Cr 62,0,0,Bomberos Medellín,Al derumbarse parte del basurero se presentó taponamiento de la quebrada que pasa por alli; la cual abrió nuevo cauce.(DI6Author : RS)(DI6Date : 2003/01/14),Mid,,,,Desconocida,Unknown
5043,5f5652b86f9d0415f2ff5aaf,5070,"[-75.5611485, 6.2598612]",1992-01-29 00:00:00,Flood,Valle de Aburrá,Medellín,Prado,Cra 50 con Calle 67,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4710,5f5652b86f9d0415f2ff5aad,5068,"[-75.5653528, 6.2519694]",1992-01-23 00:00:00,Flood,Valle de Aburrá,Medellín,Versalles Nº1,Calle 70 con Cra 31,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4579,5f5652b86f9d0415f2ff5ae6,5116,"[-75.5465935, 6.3033664]",1992-01-05 00:00:00,Flood,Valle de Aburrá,Medellín,Popular,Calle 111 con Cra 42 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4908,5f5652b86f9d0415f2ff5ae5,5115,"[-75.5545989, 6.304237499999999]",1992-01-05 00:00:00,Flood,Valle de Aburrá,Medellín,La Frontera,Calle 119 con Cra 50 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3565,5f5652b26f9d0415f2ff5302,3311,"[-75.5604208, 6.2359598]",1984-08-02 00:00:00,Landslide,Valle de Aburrá,Medellín,El Salvador,Calle 37 con Cra. 35,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),Mid,,,,Desconocida,Unknown
4938,5f5652b56f9d0415f2ff5a4b,5015,"[-75.5560544, 6.237128999999999]",1991-12-05 00:00:00,Flood,Valle de Aburrá,Medellín,Buenos Aires,Calle 48 con Cra 33 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5085,5f5652b56f9d0415f2ff5a47,5011,"[-75.59971209999999, 6.255125199999999]",1991-12-05 00:00:00,Flood,Valle de Aburrá,Medellín,La Floresta,Calle 47 con Cra 80,0,0,Bomberos Medellín,Inundaciones en varias vías públicas(DI6Author : RS)(DI6Date : 17/02/03),Mid,,,,Desconocida,Unknown
4896,5f5652b56f9d0415f2ff5a4a,5014,"[-75.5604208, 6.2359598]",1991-12-04 00:00:00,Flood,Valle de Aburrá,Medellín,El Salvador,Calle 40 y 41 con Cra 36,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5026,5f5652b56f9d0415f2ff5a12,4964,"[-75.5473213, 6.2691588]",1991-11-26 00:00:00,Flood,Valle de Aburrá,Medellín,El Raizal,Calle 75 B con Cra. 34,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
3570,5f5652b26f9d0415f2ff5338,3365,"[-75.5589653, 6.274649999999999]",1984-10-21 00:00:00,Landslide,Valle de Aburrá,Medellín,Brasilia,Calle 82 C con Cra 50 C.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 06/02/03),Mid,,,,Desconocida,Unknown
3571,5f5652b26f9d0415f2ff5362,3407,"[-75.53775159999999, 6.2975875]",1984-09-18 00:00:00,Landslide,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,Terminal de Sto Domingo,0,0,Bomberos Medellín,(di6author : rs)(di6date : 16/01/03),Mid,,,,Desconocida,Unknown
3572,5f5652b26f9d0415f2ff53b2,3484,"[-75.5429546, 6.244508199999999]",1984-05-14 00:00:00,Landslide,Valle de Aburrá,Medellín,13 de Noviembre,Calle 56 con Cra. 21,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3573,5f5652b26f9d0415f2ff53c4,3502,"[-75.5989846, 6.1705896]",1985-05-08 00:00:00,Flood,Valle de Aburrá,Envigado,Las Vegas,Sector Bellavista (Cra 33 Nº 44-44),0,0,Bomberos Medellín,(di6author : rs)(di6date : 19/01/03),Mid,,,,Desconocida,Unknown
4571,5f5652b56f9d0415f2ff5a14,4966,"[-75.5807954, 6.2959287]",1991-11-25 00:00:00,Flood,Valle de Aburrá,Medellín,San Martín de Porres,Calle 100A Nº 82 - 14,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
3575,5f5652b26f9d0415f2ff53f4,3550,"[-75.5545989, 6.2784021]",1985-08-22 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Esmeraldas,Cll 88 con Cr 44.,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),Mid,,,,Desconocida,Unknown
3576,5f5652b26f9d0415f2ff5400,3562,"[-75.505078, 6.357621]",1985-09-30 00:00:00,Flood,Valle de Aburrá,Copacabana,,,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),High,,,,Desconocida,Unknown
3577,5f5652b26f9d0415f2ff5410,3578,"[-75.5400433, 6.234102399999999]",1985-10-04 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Tina,Parte Baja. Cll 56 con Cr 17.,0,0,Bomberos Medellín,Deslizamiento repetido continuado(DI6Author : R.S)(DI6Date : 2003/01/21),Mid,,,,Desconocida,Unknown
4779,5f5652b56f9d0415f2ff5a10,4962,"[-75.5738985, 6.2703817]",1991-11-25 00:00:00,Flood,Valle de Aburrá,Medellín,Caribe,Cra. 65 con Calle 74,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
4651,5f5652b56f9d0415f2ff5a11,4963,"[-75.5633316, 6.2747721]",1991-11-14 00:00:00,Flood,Valle de Aburrá,Medellín,Miranda,Calle 77 Nº 54B - 40,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
